Round,Agent,Bid,Winning_Bid
872,Agent 1,1.0,True
872,Agent 2,1.0,True
872,Agent 3,1.0,True
872,Agent 4,1.0,True
872,Agent 5,1.5866038799285889,False
873,Agent 1,1.0,True
873,Agent 2,1.0,True
873,Agent 3,1.0,True
873,Agent 4,1.136318325996399,False
873,Agent 5,1.6864248514175415,False
874,Agent 1,1.3042246103286743,False
874,Agent 2,1.0,True
874,Agent 3,1.0,True
874,Agent 4,1.2597144842147827,False
874,Agent 5,1.6436529159545898,False
875,Agent 1,1.358979344367981,False
875,Agent 2,1.0,True
875,Agent 3,1.0,True
875,Agent 4,1.286765694618225,False
875,Agent 5,1.5660169124603271,False
876,Agent 1,1.3777910470962524,False
876,Agent 2,1.0,True
876,Agent 3,1.1167677640914917,False
876,Agent 4,1.3031702041625977,False
876,Agent 5,1.4687646627426147,False
877,Agent 1,1.1367276906967163,False
877,Agent 2,1.0,True
877,Agent 3,1.273491621017456,False
877,Agent 4,1.314470887184143,False
877,Agent 5,1.2329164743423462,False
878,Agent 1,1.0,True
878,Agent 2,1.0,True
878,Agent 3,1.3084499835968018,False
878,Agent 4,1.2735185623168945,False
878,Agent 5,1.0,True
879,Agent 1,1.0,True
879,Agent 2,1.0006523132324219,False
879,Agent 3,1.1525425910949707,False
879,Agent 4,1.1890971660614014,False
879,Agent 5,1.0,True
880,Agent 1,1.5007965564727783,False
880,Agent 2,1.0774774551391602,False
880,Agent 3,1.0,True
880,Agent 4,1.0838323831558228,False
880,Agent 5,1.0,True
881,Agent 1,1.9449379444122314,False
881,Agent 2,1.1318837404251099,False
881,Agent 3,1.0340473651885986,False
881,Agent 4,1.0,True
881,Agent 5,1.0,True
882,Agent 1,2.0556344985961914,False
882,Agent 2,1.1470317840576172,False
882,Agent 3,1.0,True
882,Agent 4,1.0,True
882,Agent 5,1.0,True
883,Agent 1,1.7874131202697754,False
883,Agent 2,1.1570205688476562,False
883,Agent 3,1.0,True
883,Agent 4,1.0,True
883,Agent 5,1.2578773498535156,False
884,Agent 1,1.395734429359436,False
884,Agent 2,1.1358846426010132,False
884,Agent 3,1.2576061487197876,False
884,Agent 4,1.0528475046157837,True
884,Agent 5,1.4391065835952759,False
885,Agent 1,1.0,True
885,Agent 2,1.0774861574172974,False
885,Agent 3,1.3187907934188843,False
885,Agent 4,1.1775376796722412,False
885,Agent 5,1.5912734270095825,False
886,Agent 1,1.0,True
886,Agent 2,1.0089921951293945,False
886,Agent 3,1.2355577945709229,False
886,Agent 4,1.2072405815124512,False
886,Agent 5,1.4917956590652466,False
887,Agent 1,1.0,True
887,Agent 2,1.0,True
887,Agent 3,1.0901503562927246,False
887,Agent 4,1.180153489112854,False
887,Agent 5,1.298240303993225,False
888,Agent 1,1.0,True
888,Agent 2,1.0,True
888,Agent 3,1.0,True
888,Agent 4,1.0688626766204834,False
888,Agent 5,1.0,True
889,Agent 1,1.069596529006958,False
889,Agent 2,1.0,True
889,Agent 3,1.0,True
889,Agent 4,1.0,True
889,Agent 5,1.0,True
890,Agent 1,1.050927758216858,False
890,Agent 2,1.0,True
890,Agent 3,1.0,True
890,Agent 4,1.0,True
890,Agent 5,1.0,True
891,Agent 1,1.0,True
891,Agent 2,1.0,True
891,Agent 3,1.359337329864502,False
891,Agent 4,1.0,True
891,Agent 5,1.047385811805725,False
892,Agent 1,1.0,True
892,Agent 2,1.0,True
892,Agent 3,1.5318957567214966,False
892,Agent 4,1.0,True
892,Agent 5,1.1343891620635986,False
893,Agent 1,1.4489911794662476,False
893,Agent 2,1.0381993055343628,False
893,Agent 3,1.5147258043289185,False
893,Agent 4,1.0,True
893,Agent 5,1.0966522693634033,False
894,Agent 1,1.624069333076477,False
894,Agent 2,1.0809953212738037,False
894,Agent 3,1.3654072284698486,False
894,Agent 4,1.0,True
894,Agent 5,1.0,True
895,Agent 1,1.470897912979126,False
895,Agent 2,1.0981924533843994,False
895,Agent 3,1.0978100299835205,False
895,Agent 4,1.1309846639633179,False
895,Agent 5,1.052026629447937,True
896,Agent 1,1.323895812034607,False
896,Agent 2,1.0834465026855469,False
896,Agent 3,1.0,True
896,Agent 4,1.2138307094573975,False
896,Agent 5,1.475082516670227,False
897,Agent 1,1.1022511720657349,False
897,Agent 2,1.0532333850860596,False
897,Agent 3,1.0,True
897,Agent 4,1.2352665662765503,False
897,Agent 5,1.8491238355636597,False
898,Agent 1,1.0,True
898,Agent 2,1.0129369497299194,False
898,Agent 3,1.0,True
898,Agent 4,1.2350815534591675,False
898,Agent 5,1.9645304679870605,False
899,Agent 1,1.0,True
899,Agent 2,1.0,True
899,Agent 3,1.0,True
899,Agent 4,1.1648684740066528,False
899,Agent 5,2.0488293170928955,False
900,Agent 1,1.0,True
900,Agent 2,1.0,True
900,Agent 3,1.2565438747406006,False
900,Agent 4,1.048156499862671,False
900,Agent 5,2.1093838214874268,False
901,Agent 1,1.4946633577346802,False
901,Agent 2,1.0,True
901,Agent 3,1.546814203262329,False
901,Agent 4,1.0,True
901,Agent 5,1.9717024564743042,False
902,Agent 1,1.7097227573394775,False
902,Agent 2,1.0,True
902,Agent 3,1.642589807510376,False
902,Agent 4,1.0,True
902,Agent 5,1.62172532081604,False
903,Agent 1,1.8374807834625244,False
903,Agent 2,1.0,True
903,Agent 3,1.5082170963287354,False
903,Agent 4,1.0,True
903,Agent 5,1.0752191543579102,False
904,Agent 1,1.5550537109375,False
904,Agent 2,1.0281299352645874,False
904,Agent 3,1.3190159797668457,False
904,Agent 4,1.130903720855713,False
904,Agent 5,1.0,True
905,Agent 1,1.2692413330078125,False
905,Agent 2,1.0359219312667847,False
905,Agent 3,1.143008828163147,False
905,Agent 4,1.2779797315597534,False
905,Agent 5,1.0,True
906,Agent 1,1.0,True
906,Agent 2,1.0212880373001099,False
906,Agent 3,1.0,True
906,Agent 4,1.3917409181594849,False
906,Agent 5,1.0,True
907,Agent 1,1.0,True
907,Agent 2,1.0,True
907,Agent 3,1.0,True
907,Agent 4,1.4660251140594482,False
907,Agent 5,1.0,True
908,Agent 1,1.182889461517334,False
908,Agent 2,1.0,True
908,Agent 3,1.047587513923645,False
908,Agent 4,1.5118873119354248,False
908,Agent 5,1.317362666130066,False
909,Agent 1,1.386419653892517,False
909,Agent 2,1.0224303007125854,True
909,Agent 3,1.1007146835327148,False
909,Agent 4,1.4795787334442139,False
909,Agent 5,1.7990503311157227,False
910,Agent 1,1.2441447973251343,False
910,Agent 2,1.074752926826477,False
910,Agent 3,1.0,True
910,Agent 4,1.3982654809951782,False
910,Agent 5,2.065798282623291,False
911,Agent 1,1.0,True
911,Agent 2,1.0947456359863281,False
911,Agent 3,1.0123677253723145,False
911,Agent 4,1.322464942932129,False
911,Agent 5,2.28155255317688,False
912,Agent 1,1.0,True
912,Agent 2,1.0881454944610596,False
912,Agent 3,1.0,True
912,Agent 4,1.2509678602218628,False
912,Agent 5,2.3937864303588867,False
913,Agent 1,1.2912788391113281,False
913,Agent 2,1.0548722743988037,True
913,Agent 3,1.0716302394866943,False
913,Agent 4,1.134989857673645,False
913,Agent 5,2.347683906555176,False
914,Agent 1,1.575231671333313,False
914,Agent 2,1.046712875366211,False
914,Agent 3,1.0,True
914,Agent 4,1.0096538066864014,False
914,Agent 5,2.290438175201416,False
915,Agent 1,1.4626344442367554,False
915,Agent 2,1.0,True
915,Agent 3,1.0187220573425293,False
915,Agent 4,1.0,True
915,Agent 5,2.1439788341522217,False
916,Agent 1,1.0,True
916,Agent 2,1.0,True
916,Agent 3,1.0,True
916,Agent 4,1.0,True
916,Agent 5,1.9246797561645508,False
917,Agent 1,1.0,True
917,Agent 2,1.0054020881652832,False
917,Agent 3,1.0,True
917,Agent 4,1.0,True
917,Agent 5,1.586532473564148,False
918,Agent 1,1.0,True
918,Agent 2,1.0191195011138916,False
918,Agent 3,1.1193069219589233,False
918,Agent 4,1.0,True
918,Agent 5,1.200219750404358,False
919,Agent 1,1.0,True
919,Agent 2,1.030930995941162,False
919,Agent 3,1.1140844821929932,False
919,Agent 4,1.0,True
919,Agent 5,1.0,True
920,Agent 1,1.0,True
920,Agent 2,1.035104513168335,False
920,Agent 3,1.0,True
920,Agent 4,1.0,True
920,Agent 5,1.0,True
921,Agent 1,1.0,True
921,Agent 2,1.022790551185608,False
921,Agent 3,1.0425496101379395,False
921,Agent 4,1.0,True
921,Agent 5,1.0,True
922,Agent 1,1.2128008604049683,False
922,Agent 2,1.0,True
922,Agent 3,1.1130675077438354,False
922,Agent 4,1.1750880479812622,False
922,Agent 5,1.0,True
923,Agent 1,1.1692607402801514,False
923,Agent 2,1.0,True
923,Agent 3,1.0666565895080566,False
923,Agent 4,1.365112543106079,False
923,Agent 5,1.0158421993255615,False
924,Agent 1,1.1042346954345703,False
924,Agent 2,1.0,True
924,Agent 3,1.0,True
924,Agent 4,1.5346299409866333,False
924,Agent 5,1.0971325635910034,False
925,Agent 1,1.0,True
925,Agent 2,1.0,True
925,Agent 3,1.0264670848846436,False
925,Agent 4,1.5997188091278076,False
925,Agent 5,1.0593258142471313,False
926,Agent 1,1.072580337524414,False
926,Agent 2,1.0,True
926,Agent 3,1.0,True
926,Agent 4,1.6245670318603516,False
926,Agent 5,1.0,True
927,Agent 1,1.1685658693313599,False
927,Agent 2,1.0,True
927,Agent 3,1.0715440511703491,False
927,Agent 4,1.6095365285873413,False
927,Agent 5,1.0600146055221558,False
928,Agent 1,1.0,True
928,Agent 2,1.0715073347091675,False
928,Agent 3,1.0183079242706299,False
928,Agent 4,1.53098464012146,False
928,Agent 5,1.0,True
929,Agent 1,1.0,True
929,Agent 2,1.1157230138778687,False
929,Agent 3,1.0,True
929,Agent 4,1.3896570205688477,False
929,Agent 5,1.0,True
930,Agent 1,1.0,True
930,Agent 2,1.1317521333694458,False
930,Agent 3,1.0,True
930,Agent 4,1.2188336849212646,False
930,Agent 5,1.1176799535751343,False
931,Agent 1,1.0709651708602905,False
931,Agent 2,1.1253498792648315,False
931,Agent 3,1.0410246849060059,True
931,Agent 4,1.046483039855957,False
931,Agent 5,1.12380850315094,False
932,Agent 1,1.1700389385223389,False
932,Agent 2,1.1014604568481445,False
932,Agent 3,1.2051472663879395,False
932,Agent 4,1.0,True
932,Agent 5,1.081761121749878,False
933,Agent 1,1.0,True
933,Agent 2,1.0694881677627563,False
933,Agent 3,1.2585397958755493,False
933,Agent 4,1.0,True
933,Agent 5,1.0,True
934,Agent 1,1.0,True
934,Agent 2,1.0239113569259644,False
934,Agent 3,1.155061960220337,False
934,Agent 4,1.0,True
934,Agent 5,1.0,True
935,Agent 1,1.0,True
935,Agent 2,1.0,True
935,Agent 3,1.0,True
935,Agent 4,1.0,True
935,Agent 5,1.265080213546753,False
936,Agent 1,1.1101915836334229,False
936,Agent 2,1.0,True
936,Agent 3,1.0,True
936,Agent 4,1.0,True
936,Agent 5,1.2889765501022339,False
937,Agent 1,1.0,True
937,Agent 2,1.0,True
937,Agent 3,1.0364303588867188,False
937,Agent 4,1.0,True
937,Agent 5,1.2529276609420776,False
938,Agent 1,1.058883547782898,False
938,Agent 2,1.0,True
938,Agent 3,1.0,True
938,Agent 4,1.0,True
938,Agent 5,1.1239433288574219,False
939,Agent 1,1.0,True
939,Agent 2,1.0431230068206787,False
939,Agent 3,1.0,True
939,Agent 4,1.0,True
939,Agent 5,1.0,True
940,Agent 1,1.3344346284866333,False
940,Agent 2,1.0685007572174072,False
940,Agent 3,1.0,True
940,Agent 4,1.0,True
940,Agent 5,1.0,True
941,Agent 1,1.5155373811721802,False
941,Agent 2,1.0808842182159424,False
941,Agent 3,1.1058753728866577,False
941,Agent 4,1.050325870513916,True
941,Agent 5,1.2046136856079102,False
942,Agent 1,1.4495385885238647,False
942,Agent 2,1.0680094957351685,True
942,Agent 3,1.0778545141220093,False
942,Agent 4,1.2107139825820923,False
942,Agent 5,1.3897678852081299,False
943,Agent 1,1.1118587255477905,False
943,Agent 2,1.0697985887527466,False
943,Agent 3,1.0,True
943,Agent 4,1.2998287677764893,False
943,Agent 5,1.5041451454162598,False
944,Agent 1,1.0,True
944,Agent 2,1.0656862258911133,False
944,Agent 3,1.0,True
944,Agent 4,1.3182461261749268,False
944,Agent 5,1.5724072456359863,False
945,Agent 1,1.0,True
945,Agent 2,1.0511547327041626,False
945,Agent 3,1.0,True
945,Agent 4,1.3292770385742188,False
945,Agent 5,1.3887248039245605,False
946,Agent 1,1.0,True
946,Agent 2,1.0276895761489868,False
946,Agent 3,1.0,True
946,Agent 4,1.3139663934707642,False
946,Agent 5,1.1494379043579102,False
947,Agent 1,1.2958694696426392,False
947,Agent 2,1.0005428791046143,False
947,Agent 3,1.0191683769226074,False
947,Agent 4,1.2412028312683105,False
947,Agent 5,1.0,True
948,Agent 1,1.7386888265609741,False
948,Agent 2,1.0,True
948,Agent 3,1.1619226932525635,False
948,Agent 4,1.148701548576355,False
948,Agent 5,1.0,True
949,Agent 1,2.0092673301696777,False
949,Agent 2,1.0,True
949,Agent 3,1.2119419574737549,False
949,Agent 4,1.0458163022994995,False
949,Agent 5,1.0,True
950,Agent 1,1.7962868213653564,False
950,Agent 2,1.0,True
950,Agent 3,1.2485493421554565,False
950,Agent 4,1.0,True
950,Agent 5,1.0,True
951,Agent 1,1.4293279647827148,False
951,Agent 2,1.0353857278823853,False
951,Agent 3,1.2537426948547363,False
951,Agent 4,1.0,True
951,Agent 5,1.1248687505722046,False
952,Agent 1,1.0,True
952,Agent 2,1.0707647800445557,False
952,Agent 3,1.1476987600326538,False
952,Agent 4,1.0,True
952,Agent 5,1.2666043043136597,False
953,Agent 1,1.0,True
953,Agent 2,1.0885502099990845,False
953,Agent 3,1.0,True
953,Agent 4,1.0,True
953,Agent 5,1.2411144971847534,False
954,Agent 1,1.0,True
954,Agent 2,1.0826992988586426,False
954,Agent 3,1.0,True
954,Agent 4,1.0,True
954,Agent 5,1.0573949813842773,False
955,Agent 1,1.0,True
955,Agent 2,1.0458232164382935,False
955,Agent 3,1.0,True
955,Agent 4,1.0,True
955,Agent 5,1.0,True
956,Agent 1,1.0,True
956,Agent 2,1.0,True
956,Agent 3,1.0,True
956,Agent 4,1.0114692449569702,False
956,Agent 5,1.0,True
957,Agent 1,1.0,True
957,Agent 2,1.0,True
957,Agent 3,1.151734709739685,False
957,Agent 4,1.1118180751800537,False
957,Agent 5,1.0,True
958,Agent 1,1.0,True
958,Agent 2,1.0,True
958,Agent 3,1.304229974746704,False
958,Agent 4,1.1430224180221558,False
958,Agent 5,1.1255220174789429,False
959,Agent 1,1.575116515159607,False
959,Agent 2,1.0,True
959,Agent 3,1.3185415267944336,False
959,Agent 4,1.1675083637237549,False
959,Agent 5,1.211735725402832,False
960,Agent 1,1.941601037979126,False
960,Agent 2,1.0418272018432617,True
960,Agent 3,1.1545122861862183,False
960,Agent 4,1.1389800310134888,False
960,Agent 5,1.1092910766601562,False
961,Agent 1,2.1831164360046387,False
961,Agent 2,1.1179413795471191,False
961,Agent 3,1.0,True
961,Agent 4,1.0809955596923828,False
961,Agent 5,1.0,True
962,Agent 1,1.9400438070297241,False
962,Agent 2,1.1587846279144287,False
962,Agent 3,1.0,True
962,Agent 4,1.0280028581619263,False
962,Agent 5,1.0,True
963,Agent 1,1.6627988815307617,False
963,Agent 2,1.177358865737915,False
963,Agent 3,1.0,True
963,Agent 4,1.0,True
963,Agent 5,1.0,True
964,Agent 1,1.3339568376541138,False
964,Agent 2,1.1588387489318848,False
964,Agent 3,1.0480809211730957,False
964,Agent 4,1.0,True
964,Agent 5,1.0,True
965,Agent 1,1.0,True
965,Agent 2,1.1317636966705322,False
965,Agent 3,1.199662685394287,False
965,Agent 4,1.0131899118423462,False
965,Agent 5,1.2062848806381226,False
966,Agent 1,1.0,True
966,Agent 2,1.0977210998535156,False
966,Agent 3,1.3274149894714355,False
966,Agent 4,1.0460270643234253,False
966,Agent 5,1.4372857809066772,False
967,Agent 1,1.173745036125183,False
967,Agent 2,1.0655049085617065,False
967,Agent 3,1.3678020238876343,False
967,Agent 4,1.0254333019256592,True
967,Agent 5,1.5060513019561768,False
968,Agent 1,1.3882461786270142,False
968,Agent 2,1.00251305103302,True
968,Agent 3,1.2652831077575684,False
968,Agent 4,1.0519616603851318,False
968,Agent 5,1.3702843189239502,False
969,Agent 1,1.3280917406082153,False
969,Agent 2,1.0,True
969,Agent 3,1.0345131158828735,False
969,Agent 4,1.0674376487731934,False
969,Agent 5,1.2275278568267822,False
970,Agent 1,1.0983389616012573,False
970,Agent 2,1.0221045017242432,False
970,Agent 3,1.0,True
970,Agent 4,1.058319330215454,False
970,Agent 5,1.019189476966858,False
971,Agent 1,1.0,True
971,Agent 2,1.0435218811035156,False
971,Agent 3,1.0,True
971,Agent 4,1.0431630611419678,False
971,Agent 5,1.0,True
972,Agent 1,1.0,True
972,Agent 2,1.0598971843719482,False
972,Agent 3,1.0,True
972,Agent 4,1.0188804864883423,False
972,Agent 5,1.0,True
973,Agent 1,1.0,True
973,Agent 2,1.0530846118927002,False
973,Agent 3,1.148197054862976,False
973,Agent 4,1.0,True
973,Agent 5,1.0,True
974,Agent 1,1.1918888092041016,False
974,Agent 2,1.032706618309021,False
974,Agent 3,1.3769567012786865,False
974,Agent 4,1.0,True
974,Agent 5,1.0,True
975,Agent 1,1.2528594732284546,False
975,Agent 2,1.0,True
975,Agent 3,1.4660050868988037,False
975,Agent 4,1.0,True
975,Agent 5,1.0181283950805664,False
976,Agent 1,1.1362066268920898,False
976,Agent 2,1.0,True
976,Agent 3,1.4885129928588867,False
976,Agent 4,1.0090068578720093,False
976,Agent 5,1.2102857828140259,False
977,Agent 1,1.0,True
977,Agent 2,1.0,True
977,Agent 3,1.3559836149215698,False
977,Agent 4,1.0,True
977,Agent 5,1.2642889022827148,False
978,Agent 1,1.0,True
978,Agent 2,1.0,True
978,Agent 3,1.0695725679397583,False
978,Agent 4,1.0,True
978,Agent 5,1.1336802244186401,False
979,Agent 1,1.0,True
979,Agent 2,1.0308829545974731,False
979,Agent 3,1.0,True
979,Agent 4,1.0434579849243164,False
979,Agent 5,1.0,True
980,Agent 1,1.0,True
980,Agent 2,1.0489083528518677,False
980,Agent 3,1.0,True
980,Agent 4,1.056892991065979,False
980,Agent 5,1.0,True
981,Agent 1,1.7478679418563843,False
981,Agent 2,1.043357014656067,False
981,Agent 3,1.0,True
981,Agent 4,1.0463953018188477,False
981,Agent 5,1.0,True
982,Agent 1,2.1181139945983887,False
982,Agent 2,1.027221441268921,False
982,Agent 3,1.0,True
982,Agent 4,1.0062499046325684,False
982,Agent 5,1.0995566844940186,False
983,Agent 1,2.141390323638916,False
983,Agent 2,1.0,True
983,Agent 3,1.0,True
983,Agent 4,1.0,True
983,Agent 5,1.1113500595092773,False
984,Agent 1,1.9179058074951172,False
984,Agent 2,1.0,True
984,Agent 3,1.0,True
984,Agent 4,1.0,True
984,Agent 5,1.0,True
985,Agent 1,1.5858439207077026,False
985,Agent 2,1.0,True
985,Agent 3,1.1412668228149414,False
985,Agent 4,1.0,True
985,Agent 5,1.0,True
986,Agent 1,1.0,True
986,Agent 2,1.0,True
986,Agent 3,1.2470117807388306,False
986,Agent 4,1.0,True
986,Agent 5,1.089125394821167,False
987,Agent 1,1.0,True
987,Agent 2,1.0111562013626099,False
987,Agent 3,1.1936991214752197,False
987,Agent 4,1.0,True
987,Agent 5,1.1670289039611816,False
988,Agent 1,1.0,True
988,Agent 2,1.0174466371536255,False
988,Agent 3,1.0,True
988,Agent 4,1.0186009407043457,False
988,Agent 5,1.2232519388198853,False
989,Agent 1,1.3998310565948486,False
989,Agent 2,1.0079199075698853,False
989,Agent 3,1.0,True
989,Agent 4,1.0669337511062622,False
989,Agent 5,1.0664787292480469,False
990,Agent 1,1.6628282070159912,False
990,Agent 2,1.0,True
990,Agent 3,1.1697018146514893,False
990,Agent 4,1.1048029661178589,False
990,Agent 5,1.0,True
991,Agent 1,1.726341962814331,False
991,Agent 2,1.0,True
991,Agent 3,1.1754577159881592,False
991,Agent 4,1.1281023025512695,False
991,Agent 5,1.0,True
992,Agent 1,1.6647833585739136,False
992,Agent 2,1.0290673971176147,False
992,Agent 3,1.0004749298095703,False
992,Agent 4,1.1280755996704102,False
992,Agent 5,1.0,True
993,Agent 1,1.5894397497177124,False
993,Agent 2,1.0303469896316528,False
993,Agent 3,1.0,True
993,Agent 4,1.1220006942749023,False
993,Agent 5,1.127589225769043,False
994,Agent 1,1.2353312969207764,False
994,Agent 2,1.0067520141601562,False
994,Agent 3,1.0,True
994,Agent 4,1.0912096500396729,False
994,Agent 5,1.259373664855957,False
995,Agent 1,1.0,True
995,Agent 2,1.0,True
995,Agent 3,1.0,True
995,Agent 4,1.0463303327560425,False
995,Agent 5,1.3586797714233398,False
996,Agent 1,1.0,True
996,Agent 2,1.0,True
996,Agent 3,1.1735066175460815,False
996,Agent 4,1.0,True
996,Agent 5,1.3248738050460815,False
997,Agent 1,1.0,True
997,Agent 2,1.0,True
997,Agent 3,1.2621980905532837,False
997,Agent 4,1.0,True
997,Agent 5,1.101740837097168,False
998,Agent 1,1.0,True
998,Agent 2,1.0189294815063477,False
998,Agent 3,1.2121542692184448,False
998,Agent 4,1.0,True
998,Agent 5,1.0,True
999,Agent 1,1.5926289558410645,False
999,Agent 2,1.0553219318389893,False
999,Agent 3,1.1558197736740112,False
999,Agent 4,1.0098997354507446,False
999,Agent 5,1.0,True
1000,Agent 1,2.15122389793396,False
1000,Agent 2,1.0631638765335083,False
1000,Agent 3,1.0733304023742676,False
1000,Agent 4,1.0152499675750732,False
1000,Agent 5,1.0,True
1001,Agent 1,2.4864561557769775,False
1001,Agent 2,1.041154146194458,False
1001,Agent 3,1.0,True
1001,Agent 4,1.0119411945343018,False
1001,Agent 5,1.0,True
1002,Agent 1,2.7202179431915283,False
1002,Agent 2,1.0,True
1002,Agent 3,1.1282055377960205,False
1002,Agent 4,1.0,True
1002,Agent 5,1.0503566265106201,False
1003,Agent 1,2.910444974899292,False
